景区名称,地区,景区等级,经度,纬度,
郧西上津文化旅游区,湖北,4A,110.4338565,33.00107804,
郧县虎啸滩旅游区,湖北,4A,110.7000713,33.00790599,
竹山县女娲山旅游区,湖北,4A,109.9950189,32.29311179,
丹江口沧浪海旅游区,湖北,4A,111.4836685,32.5633185,
武当山快乐谷旅游区,湖北,4A,111.1508843,32.50366275,
十堰市龙泉寺旅游区,湖北,3A,110.7167658,32.64088357,
郧县青龙山恐龙蛋化石群地质自然保护区,湖北,3A,110.7355283,32.8143801,
九女峰森林公园,湖北,3A,110.1910279,32.04698285,
赛武当东沟红色旅游区,湖北,3A,110.8399618,32.50564027,
竹溪偏头山森林公园,湖北,3A,109.6563917,32.26000297,
竹溪县楚长城遗址,湖北,3A,109.5210748,32.333684,
十堰市牛头山森林公园,湖北,3A,110.7434834,32.60400518,
东风汽车工业旅游区,湖北,3A,110.7687956,32.6286478,
丹江口大坝旅游区,湖北,3A,111.3940172,32.46328505,
丹江口市松涛山庄景区,湖北,3A,111.536657,32.57677111,
湖北紫薇岛生态旅游度假区,湖北,3A,115.4716407,30.21740908,
郧县龙吟峡旅游景区,湖北,3A,110.9739822,33.06181731,
十堰市四方山植物园,湖北,3A,110.7796399,32.69255647,
竹溪县龙王垭观光茶园旅区,湖北,3A,109.9761066,32.02421628,
丹江口金蟾峡旅游区,湖北,3A,111.17369,32.38300505,
房县南潭生态文化旅游区,湖北,3A,110.7500356,31.98794459,
郧阳烈士陵园红色旅游区,湖北,3A,110.8189122,32.85057861,
竹山县秦巴民众风情苑,湖北,3A,110.1008646,32.0051242,
郧西县武当红生态工业旅游区,湖北,3A,110.456573,33.00052513,
丹江口市博物馆,湖北,3A,111.4942453,32.54500899,
郧县沧浪山国家森林公园旅游区,湖北,3A,110.472442,32.68075952,
郧阳革命烈士陵园红色旅游区,湖北,3A,110.8189122,32.85057861,
太极湖旅游区,湖北,3A,111.1606808,32.51731361,
竹溪县曾家寨旅游区,湖北,3A,109.7821715,32.15530405,
竹溪县楠木寨旅游区,湖北,3A,110.1261029,32.17371433,
观音沟旅游区,湖北,3A,110.2528882,32.3382816,
竹溪县营盘山生态旅游区,湖北,3A,109.6648284,31.97672212,
腾达生态园旅游区,湖北,3A,110.443654,33.01889911,
乡趣 绿之恋旅游区,湖北,3A,109.657578,32.3370951,
"石板河旅游区
",湖北,3A,109.740953,31.960311,
太和梅花谷旅游区,湖北,3A,110.371633,32.26078104,
"习家店农博园
",湖北,3A,111.160897,32.803607,
"白马山旅游区
",湖北,3A,110.573231,32.642155,
武陵峡·桃花源景区,湖北,3A,110.0720779,31.90866346,
莲花寨风景区,湖北,3A,109.5838652,30.58094165,
庐陵王酒庄,湖北,3A,110.7145768,32.04161039,
莲花田园景区,湖北,3A,114.6188507,30.82079523,
坎子山石林景区,湖北,3A,109.5410544,33.23204148,
百龙潭景区,湖北,3A,110.713117,32.6067772,
十堰浪溪河千年古树群风景区,湖北,2A,110.6389997,32.47253157,
郧西悬鼓公园,湖北,2A,110.4249438,32.99028429,
郧西县夹河关旅游区,湖北,2A,110.0363813,32.87974599,
房县显圣殿旅游区,湖北,2A,110.624936,32.05847703,
房县诗经尹吉甫生态文化旅游区,湖北,2A,111.0472863,32.04072101,
茅箭百二河生态休闲长廊,湖北,2A,110.764932,32.59612011,
荆州博物馆,湖北,4A,112.1868027,30.3593015,
荆州古城历史文化旅游区,湖北,4A,112.222546,30.35559001,
悦兮半岛温泉旅游区,湖北,4A,113.6020149,29.91595449,
松滋洈水风景旅游区,湖北,4A,111.582458,29.97013094,
荆州楚王车马阵景区,湖北,4A,112.0197032,30.61829475,
张居正故居（原荆州碑苑）,湖北,3A,112.2219297,30.3526024,
荆州九老仙都景区,湖北,3A,112.2027059,30.36358154,
公安县北闸风景区,湖北,3A,112.1523886,30.29310679,
荆州万寿园,湖北,3A,112.2371137,30.32090932,
荆州关公馆,湖北,3A,112.2761098,30.30423805,
洪湖市湘鄂西苏区革命烈士陵园,湖北,3A,113.4610434,29.79918677,
石首市南岳山森林公园,湖北,3A,112.432039,29.73029968,
荆州关羽祠,湖北,3A,112.1904764,30.3539127,
荆州市监利县周老嘴景区,湖北,3A,112.9914961,30.03941743,
监利县祖师庙景区,湖北,3A,110.2352033,32.94330818,
荆楚非物质文化遗产技能传承院,湖北,3A,112.1867347,30.3583597,
松滋市卸甲坪旅游区,湖北,3A,111.3337948,29.98331805,
钟祥市明显陵旅游景区,湖北,4A,112.644097,31.21510784,
钟祥市黄仙洞,湖北,4A,112.9635802,31.41957412,
荆门市绿林山景区(原大洪山鸳鸯溪),湖北,4A,113.075923,31.34605387,
荆门市彭墩乡村旅游世界,湖北,4A,112.348108,31.00291087,
湖北省漳河风景名胜区,湖北,4A,112.061625,31.02661688,
荆门市龙泉公园,湖北,3A,112.1979422,31.03323099,
荆门市太子山森林公园王莽洞景区,湖北,3A,112.912933,30.92369982,
钟祥市博物馆,湖北,3A,112.624613,31.18864289,
荆门市博物馆,湖北,2A,112.2047943,31.05320491,
沙洋油菜博物馆,湖北,2A,112.5653214,30.69388977,
纪山寺,湖北,2A,112.1650514,30.54128847,
仙女紫薇园,湖北,2A,112.9318931,30.95091494,
湖北莲花山旅游区,湖北,4A,114.905798,30.38626899,
西山风景区,湖北,3A,114.874837,30.41402198,
鄂州佛罗伦萨小镇旅游景区,湖北,3A,114.6652305,30.49288347,
鄂州市博物馆,湖北,3A,114.8831187,30.41627971,
湖北汤池温泉旅游景区,湖北,4A,113.349695,30.91500381,
孝感市双峰山旅游度假区,湖北,4A,114.21305,31.19315983,
孝感市孝昌县观音湖旅游度假区,湖北,4A,114.146044,31.34248491,
孝感市天紫湖生态度假区,湖北,4A,113.9867608,31.11152337,
安陆白兆山李白文化旅游区,湖北,4A,113.5710317,31.33188993,
孝感金卉庄园度假区,湖北,4A,113.9566427,31.01403951,
大悟县中原军区旧址景区,湖北,4A,114.5041421,31.69579792,
孝感董永公园,湖北,3A,113.924381,30.92562887,
大悟鄂豫边区烈士陵园,湖北,3A,114.144266,31.56890811,
大悟白果树湾新四军五师司令部旧址,湖北,3A,114.2137917,31.43561373,
汉川公园,湖北,3A,113.8141475,30.65654215,
云梦县黄香纪念园,湖北,3A,113.7251504,31.07660274,
云梦县祥山博物馆,湖北,3A,113.7800091,31.02582127,
熙凤水乡旅游度假区,湖北,3A,114.03034,31.00799487,
朱湖国家湿地公园,湖北,3A,113.940234,30.81301583,
应城市楚珍园旅游景区,湖北,3A,113.45422,30.96184781,
安陆市盛世闻樱悠乐园,湖北,3A,113.746727,31.21332685,
十八潭生态旅游度假区,湖北,3A,114.1951842,31.7876433,
爱漫文旅小镇,湖北,3A,113.5148906,30.98333413,
孝昌大唐生态观光园,湖北,3A,114.1617656,31.13952792,
汉川市田水湾,湖北,3A,113.4707559,30.43366952,
应城市孔庙旅游区,湖北,2A,113.5795658,30.93397744,
应城市烧香台寿宁禅寺旅游区,湖北,2A,113.6115541,30.969052,
汉川汈汊湖东湖游乐园,湖北,2A,113.7332516,30.68699886,
大悟县徐海东大将亲属烈士陵园,湖北,2A,114.2522359,31.49770154,
红安县黄麻起义和鄂豫皖苏区纪念园,湖北,4A,114.632806,31.29877484,
浠水县三角山旅游风景区,湖北,4A,115.5660125,30.49330856,
麻城市龟峰山景区,湖北,4A,115.2405853,31.08951386,
麻城市烈士陵园,湖北,4A,115.024536,31.18664786,
红安县李先念故居纪念园,湖北,4A,114.5270706,31.15448326,
英山县大别山主峰旅游风景区,湖北,4A,115.839906,31.09413623,
英山县桃花冲旅游风景区,湖北,4A,116.029476,30.99462295,
罗田县天堂寨景区,湖北,4A,115.763896,31.10143885,
红安县天台山风景区,湖北,4A,114.6259985,31.54132257,
黄冈市遗爱湖景区,湖北,4A,114.9063822,30.44741151,
罗田县大别山薄刀峰风景区,湖北,4A,115.5752136,31.11519978,
黄梅县四祖寺禅宗文化旅游区,湖北,4A,115.8040078,30.12496352,
黄冈市东坡赤壁风景区,湖北,4A,114.8766416,30.46184401,
麻城市五脑山森林公园,湖北,4A,115.006596,31.23312286,
蕲春李时珍医道文化旅游区普阳观,湖北,4A,115.417252,30.25301209,
麻城市孝感乡文化园,湖北,4A,115.028604,31.17041183,
武穴市广济时光景区,湖北,4A,115.5689806,29.84848447,
黄冈雾云山生态旅游景区,湖北,4A,115.744902,30.64549686,
黄梅县五祖寺景区,湖北,4A,115.9535417,30.16802791,
英山县四季花海景区,湖北,4A,115.649336,30.69846587,
麻城市博物馆,湖北,3A,115.0271285,31.18526053,
蕲春县三江生态旅游度假区,湖北,3A,115.4716407,30.21740908,
黄冈市伊利乳业园工业旅游区,湖北,3A,114.9159921,30.43345233,
黄州区李四光纪念馆,湖北,3A,114.8816947,30.46192775,
湖北鄂人谷生态旅游度假村,湖北,3A,115.4803991,30.21702475,
红安县七里坪镇长胜街景区,湖北,3A,114.6614289,31.46843344,
英山县烈士陵园,湖北,3A,115.681533,30.74099686,
黄冈市博物馆,湖北,3A,114.917072,30.47443192,
武穴市仙姑山风景区,湖北,3A,115.5273228,29.90107951,
武穴市横岗山景区,湖北,3A,115.6668422,30.18996105,
蕲春县横岗山森林公园,湖北,3A,115.6668422,30.18996105,
黄州区齐安湖生态农庄,湖北,3A,114.9421955,30.54402485,
蕲春县龙泉花海观光园,湖北,3A,115.401022,30.02090026,
武穴市希尔寨生态农庄,湖北,3A,115.59772,30.16122818,
罗田县燕儿谷生态农庄,湖北,3A,115.419812,30.68355489,
红安县吴氏祠景区,湖北,3A,114.6870848,31.06610122,
英山县乌云山茶叶公园,湖北,3A,115.6670779,30.77952577,
蕲春县大鑫湾仙人湖养生度假区,湖北,3A,115.7919522,30.51105676,
黄州区陈潭秋故居,湖北,3A,115.05084,30.60100192,
武穴市宋河生态山庄,湖北,3A,115.583331,30.08146624,
英山县大别山丽景风景区,湖北,3A,115.6637844,30.88518362,
蕲春县李时珍纪念馆,湖北,3A,115.362683,30.05137623,
黄梅县玫瑰谷景区,湖北,3A,115.95792,30.27517507,
英山县神峰山庄,湖北,3A,115.632197,30.85306084,
罗田县天堂湖景区,湖北,3A,115.628315,31.08874785,
浠水县斗方山风景区,湖北,3A,115.4869372,30.57439622,
英山县天马寨景区,湖北,3A,115.8547409,30.98016358,
麻城市菊香人家,湖北,3A,115.0588731,31.30554759,
武穴市龙门花海景区,湖北,3A,115.762273,30.09164519,
红安县帝王湖景区,湖北,3A,114.546822,31.11083136,
蕲春县李时珍百草园,湖北,3A,115.488011,30.27910804,
团风县黄冈革命烈士陵园,湖北,3A,115.0597796,30.80085575,
罗田县胜利红色旅游区,湖北,3A,115.4762187,31.13700863,
英山县童玩谷生态园,湖北,3A,115.7565735,30.80844632,
黄梅县富源庄园,湖北,3A,116.0529063,30.09969389,
红安长河缘生态旅游度假区,湖北,3A,114.563498,31.17547682,
麻城市纯阳大峡谷,湖北,3A,115.1641115,31.5543566,
浠水县花涧谷,湖北,3A,115.2220652,30.42465565,
浠水县闻一多纪念馆,湖北,2A,115.278015,30.46993431,
团风县大崎山风景区,湖北,2A,115.1145847,30.86468084,
麻城市乘马会馆,湖北,2A,114.95773,31.43566888,
浠水县博物馆景区,湖北,2A,115.2751526,30.45707793,
黄州区安国寺,湖北,2A,114.883166,30.44241393,
咸宁市赤壁古战场景区,湖北,5A,113.6370879,29.88514483,
通山九宫山风景区,湖北,4A,114.66148,29.39698401,
龙佑赤壁温泉旅游度假区,湖北,4A,113.835601,29.68582703,
咸宁市陆水湖风景区,湖北,4A,113.9623564,29.69189535,
咸宁市隐水洞景区,湖北,4A,114.628287,29.65866198,
咸宁市通圣太乙温泉,湖北,4A,114.3130108,29.78468807,
咸宁市楚天瑶池温泉度假村,湖北,4A,114.3360019,29.82430105,
嘉鱼县山湖温泉景区,湖北,4A,113.9171469,29.95430716,
咸宁市温泉谷度假区,湖北,4A,114.328599,29.825239,
三江森林旅游区,湖北,4A,114.335146,29.81561797,
黄鹤楼森林美酒小镇,湖北,4A,114.3501706,29.88084551,
嘉鱼官桥田野乡村公园,湖北,4A,113.9693937,29.92910175,
中华水浒城,湖北,3A,113.9746731,29.67485042,
咸宁玄素洞,湖北,3A,113.8813762,29.63468545,
咸宁澄水洞旅游区,湖北,3A,114.4822436,29.85236037,
咸宁市崇阳县大泉洞景区,湖北,3A,114.088139,29.38227801,
咸宁市咸安区鸣水泉风景区,湖北,3A,114.308716,29.72502197,
崇阳桂花森林公园,湖北,3A,114.2817616,29.87220458,
黄龙山旅游区,湖北,3A,113.9509704,29.05118859,
三峡试验坝主题公园景区,湖北,3A,113.9036527,29.69917406,
咸宁市潜山国家森林公园,湖北,3A,114.3206325,29.81216533,
黄袍山国家油茶产业示范园,湖北,3A,113.823277,29.27814073,
通山县闯王陵,湖北,2A,114.5820114,29.3982597,
星星竹海风景区,湖北,2A,114.2653063,29.71484698,
太乙洞,湖北,2A,114.315666,29.7853993,
赤壁市江南明清石窗博物馆,湖北,2A,113.9026136,29.72380212,
北伐汀泗桥战役遗址,湖北,2A,114.175118,29.82353801,
罗荣恒烈士纪念馆,湖北,2A,113.5766871,30.95067996,
随州市西游记公园,湖北,4A,112.8732279,31.62367982,
随州市炎帝故里风景名胜区,湖北,4A,113.3044116,31.85441188,
随州市西游记漂流,湖北,4A,113.5301422,32.32506911,
随州文化公园,湖北,4A,113.410546,31.71883085,
随州市大洪山风景名胜区,湖北,4A,112.983116,31.53398291,
中国随州千年银杏谷景区,湖北,4A,113.310815,31.43696591,
随州大洪山琵琶湖风景区,湖北,3A,112.9473813,31.62792008,
广水市黑龙潭景区,湖北,3A,114.0978204,31.79462093,
随县云峰山万亩茶园风景区,湖北,3A,112.8458298,31.77087341,
随县抱朴谷养生产业园,湖北,3A,113.4960675,32.27229794,
随县神农牡丹谷生态旅游风景区,湖北,3A,113.247562,31.97843804,
高贵三潭风景区,湖北,3A,113.943073,31.86217796,
随州市曾侯乙墓遗址景区,湖北,2A,113.357009,31.73433692,
高贵三潭风景区,湖北,2A,113.943073,31.86217796,
恩施州神农溪纤夫文化旅游区,湖北,5A,110.3362949,31.04455407,
恩施大峡谷景区,湖北,5A,109.173293,30.43177995,
恩施州利川腾龙洞风景旅游区,湖北,4A,108.9925785,30.3355369,
恩施州恩施土司城景区,湖北,4A,109.4784467,30.30677887,
恩施州坪坝营原生态休闲旅游区恩施州坪坝营景区,湖北,4A,108.991547,29.40456999,
恩施州咸丰县唐崖河景区,湖北,4A,109.0938953,29.95518302,
恩施州建始野三河旅游区,湖北,4A,110.0073854,30.41624872,
恩施州梭布垭石林旅游区,湖北,4A,109.58253,30.5770519,
恩施州利川龙船水乡景区,湖北,4A,108.8519088,30.29401407,
恩施州巴人河生态旅游区,湖北,4A,110.3247975,30.89512292,
恩施州利川大水井文化旅游区,湖北,4A,109.0438438,30.5804229,
恩施州恩施市土家女儿城旅游区,湖北,4A,109.5104392,30.27440641,
恩施州建始县石门河景区,湖北,4A,110.0795106,30.66269422,
恩施州来凤县仙佛寺景区,湖北,4A,109.4676692,29.56091022,
恩施州巴东县链子溪景区,湖北,4A,110.3047987,31.01196525,
恩施州宣恩伍家台乡村休闲度假区,湖北,4A,109.5341388,30.07919635,
恩施州来凤杨梅古寨景区,湖北,4A,109.3092507,29.62557135,
鹤峰湘鄂边苏区鹤峰革命烈士陵园,湖北,4A,110.0456654,29.89235143,
利川玉龙洞旅游区,湖北,4A,109.137185,30.39257294,
恩施州龙麟宫景区,湖北,3A,109.4267829,30.26517395,
利川市朝阳洞景区,湖北,3A,108.7508054,30.39645567,
巴东寇准公园,湖北,3A,110.3605955,31.05058213,
巴东无源洞旅游景区,湖北,3A,110.4319759,31.03152662,
巴东邓玉麟将军故居,湖北,3A,110.3320662,30.6208528,
恩施州枫香坡侗族风情寨,湖北,3A,109.4351829,30.18003336,
建始县朝阳观旅游区,湖北,3A,109.7265643,30.60202614,
恩施清江源现代农业科技园,湖北,3A,109.491571,30.29288601,
来凤县卯洞景区,湖北,3A,109.263977,29.206884,
恩施市二官寨景区,湖北,3A,109.2452715,30.06209368,
利川市丽森休闲度假村,湖北,3A,108.830437,30.40350099,
利川苏马荡景区,湖北,2A,108.723944,30.47940092,
利川龙渠休闲度假村,湖北,2A,108.7060553,30.4661736,
仙桃梦里水乡文化旅游区,湖北,4A,113.024428,30.30024904,
仙桃市沔城风景名胜区,湖北,2A,113.239844,30.19647208,
神农架生态旅游区,湖北,5A,110.4895862,31.40738739,
神农架天燕旅游区,湖北,4A,110.465378,31.70766497,
神农架红坪景区,湖北,4A,110.4591577,31.66975961,
巴桃园景区,湖北,4A,110.5313534,31.82650436,
天生桥景区,湖北,3A,110.4518067,31.46352694,
香溪源景区,湖北,3A,110.3920339,31.47729535,
常德市石门夹山旅游区,湖南,4A,111.4841396,29.5691146,
常德市清水湖旅游区,湖南,4A,111.954271,28.81304905,
常德市规划展示馆,湖南,4A,111.6856412,29.05868091,
常德市城头山旅游景区,湖南,4A,111.698025,29.609288,
常德柳叶湖旅游度假区,湖南,4A,111.751606,29.059289,
湖南花岩溪国家森林公园,湖南,4A,111.5401361,28.7084087,
常德桃花源风景名胜区,湖南,4A,111.4483981,28.79646466,
澧县盘山庄园,湖南,3A,111.7848773,29.64142489,
桃源枫树维回乡民族团结示范园,湖南,3A,111.5021437,29.02580313,
常德澧县澧州古城,湖南,3A,111.7640846,29.63955115,
常德沅州石雕艺术馆,湖南,3A,111.6984331,29.04895676,
常德市石门文庙,湖南,3A,111.3818137,29.59101923,
常德十美堂鸟儿洲生态旅游区,湖南,3A,112.0882881,29.19825673,
常德诗墙景区,湖南,3A,111.706571,29.02939665,
常德河洑快乐谷景区,湖南,3A,111.42304,28.77170002,
常德汉寿西洞庭湖国家城市湿地公园,湖南,3A,112.114168,28.88954699,
常德市乌云界花源里,湖南,3A,111.3850291,28.56359642,
临澧县林伯渠故居纪念馆,湖南,4A,111.617937,29.53467202,
临澧县博物馆,湖南,2A,111.617937,29.53467202,
常德博物馆,湖南,2A,111.6995619,29.04448554,
东江湖风景名胜区,湖南,5A,113.317574,25.87195901,
郴州王仙岭旅游区,湖南,4A,113.088838,25.77458796,
郴州天堂温泉,湖南,4A,112.6424813,26.05465587,
郴州苏仙岭旅游区,湖南,4A,113.0565151,25.81840108,
郴州市龙女景区,湖南,4A,113.018619,25.85746098,
板梁古村景区,湖南,4A,112.8742386,26.08646198,
汝城福泉山庄,湖南,4A,113.9162569,25.53539614,
郴州飞天山国家地质公园,湖南,4A,113.135376,25.91385702,
郴州安仁稻田公园,湖南,4A,113.2822998,26.70360459,
湖南九龙江国家森林公园,湖南,4A,113.781441,25.39132,
湖南莽山国家森林公园,湖南,4A,112.8800785,24.98776021,
苏仙岭-万华岩风景名胜区,湖南,4A,112.9460037,25.71231498,
